Geometry,Freq (Hz),Range,Time Slot (s),Channel,Channel Capacity,BER,
D,0.6,2,0.3,Rx4Tx1,0.540548,0.3232,
D,0.6,2,0.4,Rx0Tx0,0.58011,0.207113,
D,0.6,2,0.4,Rx0Tx1,0.512809,0.213389,
D,0.6,2,0.4,Rx1Tx0,0.248036,0.194561,
D,0.6,2,0.4,Rx1Tx1,0.512809,0.219665,
D,0.6,2,0.4,Rx2Tx0,0.58011,0.221757,
D,0.6,2,0.4,Rx2Tx1,0.58011,0.228033,
D,0.6,2,0.4,Rx3Tx0,0.445887,0.188285,
D,0.6,2,0.4,Rx3Tx1,0.512809,0.192469,
D,0.6,2,0.4,Rx4Tx0,0.512809,0.198745,
D,0.6,2,0.4,Rx4Tx1,0.715685,0.215481,
D,0.6,2,0.5,Rx0Tx0,0.394247,0.127604,
D,0.6,2,0.5,Rx0Tx1,0.312044,0.114583,
D,0.6,2,0.5,Rx1Tx0,0.230791,0.127604,
D,0.6,2,0.5,Rx1Tx1,0.150814,0.109375,
D,0.6,2,0.5,Rx2Tx0,0.560795,0.148438,
D,0.6,2,0.5,Rx2Tx1,0.312044,0.122396,
D,0.6,2,0.5,Rx3Tx0,0.477206,0.140625,
D,0.6,2,0.5,Rx3Tx1,0.312044,0.125,
D,0.6,2,0.5,Rx4Tx0,0.394247,0.132812,
D,0.6,2,0.5,Rx4Tx1,0.312044,0.122396,
D,0.6,2,0.6,Rx0Tx0,0.571965,0.148607,
D,0.6,2,0.6,Rx0Tx1,0.276695,0.123839,
D,0.6,2,0.6,Rx1Tx0,0.472566,0.117647,
D,0.6,2,0.6,Rx1Tx1,0.472566,0.105263,
D,0.6,2,0.6,Rx2Tx0,0.374066,0.126935,
D,0.6,2,0.6,Rx2Tx1,0.472566,0.114551,
D,0.6,2,0.6,Rx3Tx0,0.0873245,0.130031,
D,0.6,2,0.6,Rx3Tx1,0.0873245,0.117647,
D,0.6,2,0.6,Rx4Tx0,0.276695,0.117647,
D,0.6,2,0.6,Rx4Tx1,0.374066,0.111455,
D,0.6,2,0.7,Rx0Tx0,0.102238,0.0719424,
D,0.6,2,0.7,Rx0Tx1,0.102238,0.0647482,
D,0.6,2,0.7,Rx1Tx0,0.102238,0.0611511,
D,0.6,2,0.7,Rx1Tx1,0.211671,0.057554,
D,0.6,2,0.7,Rx2Tx0,0.102238,0.0683453,
D,0.6,2,0.7,Rx2Tx1,0.102238,0.0647482,
D,0.6,2,0.7,Rx3Tx0,0.211671,0.0755396,
D,0.6,2,0.7,Rx3Tx1,0.211671,0.0755396,
D,0.6,2,0.7,Rx4Tx0,0.102238,0.0539568,
D,0.6,2,0.7,Rx4Tx1,0.102238,0.0395683,
D,0.6,2,0.8,Rx0Tx0,1.4427e-11,0.0368852,
D,0.6,2,0.8,Rx0Tx1,0.242709,0.0655738,
D,0.6,2,0.8,Rx1Tx0,0.117256,0.0614754,
D,0.6,2,0.8,Rx1Tx1,0.371255,0.0860656,
D,0.6,2,0.8,Rx2Tx0,1.4427e-11,0.0614754,
D,0.6,2,0.8,Rx2Tx1,0.371255,0.0901639,
D,0.6,2,0.8,Rx3Tx0,0.117256,0.0532787,
D,0.6,2,0.8,Rx3Tx1,0.117256,0.0696721,
D,0.6,2,0.8,Rx4Tx0,0.117256,0.045082,
D,0.6,2,0.8,Rx4Tx1,0.117256,0.057377,
D,0.6,2,0.9,Rx0Tx0,0.131986,0.0550459,
D,0.6,2,0.9,Rx0Tx1,0.131986,0.0504587,
D,0.6,2,0.9,Rx1Tx0,0.131986,0.0504587,
D,0.6,2,0.9,Rx1Tx1,0.273147,0.0504587,
D,0.6,2,0.9,Rx2Tx0,0.273147,0.059633,
D,0.6,2,0.9,Rx2Tx1,0.41777,0.059633,
D,0.6,2,0.9,Rx3Tx0,0.131986,0.0550459,
D,0.6,2,0.9,Rx3Tx1,0.273147,0.0504587,
D,0.6,2,0.9,Rx4Tx0,0.273147,0.0688073,
D,0.6,2,0.9,Rx4Tx1,0.131986,0.0550459,
D,0.6,2,1,Rx0Tx0,0.147584,0.0561224,
D,0.6,2,1,Rx0Tx1,0.467012,0.0612245,
D,0.6,2,1,Rx1Tx0,0.305372,0.0561224,
D,0.6,2,1,Rx1Tx1,0.467012,0.0459184,
D,0.6,2,1,Rx2Tx0,0.305372,0.0714286,
D,0.6,2,1,Rx2Tx1,0.305372,0.0510204,
D,0.6,2,1,Rx3Tx0,0.147584,0.0459184,
D,0.6,2,1,Rx3Tx1,0.467012,0.0510204,
D,0.6,2,1,Rx4Tx0,0.305372,0.0714286,
D,0.6,2,1,Rx4Tx1,0.305372,0.0561224,
D,0.6,3,0.1,Rx0Tx0,0.354492,0.224118,
D,0.6,3,0.1,Rx0Tx1,0.391721,0.206471,
D,0.6,3,0.1,Rx1Tx0,0.298974,0.222353,
D,0.6,3,0.1,Rx1Tx1,0.280564,0.200588,
D,0.6,3,0.1,Rx2Tx0,0.354492,0.22,
D,0.6,3,0.1,Rx2Tx1,0.429104,0.206471,
D,0.6,3,0.1,Rx3Tx0,0.262207,0.221765,
D,0.6,3,0.1,Rx3Tx1,0.391721,0.205294,
D,0.6,3,0.1,Rx4Tx0,0.280564,0.22,
D,0.6,3,0.1,Rx4Tx1,0.280564,0.200588,
D,0.6,3,0.2,Rx0Tx0,1.00491,0.465423,
D,0.6,3,0.2,Rx0Tx1,1.18673,0.464325,
D,0.6,3,0.2,Rx1Tx0,1.22324,0.479693,
D,0.6,3,0.2,Rx1Tx1,1.07748,0.459934,
D,0.6,3,0.2,Rx2Tx0,1.07748,0.499451,
D,0.6,3,0.2,Rx2Tx1,1.18673,0.491767,
D,0.6,3,0.2,Rx3Tx0,0.860421,0.448957,
D,0.6,3,0.2,Rx3Tx1,1.51686,0.474204,
D,0.6,3,0.2,Rx4Tx0,0.932546,0.464325,
D,0.6,3,0.2,Rx4Tx1,1.15027,0.463227,
D,0.6,3,0.3,Rx0Tx0,0.744112,0.316879,
D,0.6,3,0.3,Rx0Tx1,0.589138,0.313694,
D,0.6,3,0.3,Rx1Tx0,0.744112,0.335987,
D,0.6,3,0.3,Rx1Tx1,0.385307,0.326433,
D,0.6,3,0.3,Rx2Tx0,0.796091,0.323248,
D,0.6,3,0.3,Rx2Tx1,0.640623,0.320064,
D,0.6,3,0.3,Rx3Tx0,1.00537,0.335987,
D,0.6,3,0.3,Rx3Tx1,0.796091,0.323248,
D,0.6,3,0.3,Rx4Tx0,1.00537,0.335987,
D,0.6,3,0.3,Rx4Tx1,0.744112,0.323248,
D,0.6,3,0.4,Rx0Tx0,0.854234,0.230608,
D,0.6,3,0.4,Rx0Tx1,0.380231,0.188679,
D,0.6,3,0.4,Rx1Tx0,0.717255,0.218029,
D,0.6,3,0.4,Rx1Tx1,0.581383,0.201258,
D,0.6,3,0.4,Rx2Tx0,0.785618,0.21174,
D,0.6,3,0.4,Rx2Tx1,0.513935,0.186583,
D,0.6,3,0.4,Rx3Tx0,0.446866,0.215933,
D,0.6,3,0.4,Rx3Tx1,0.513935,0.207547,
D,0.6,3,0.4,Rx4Tx0,0.785618,0.220126,
D,0.6,3,0.4,Rx4Tx1,0.446866,0.184486,
D,0.6,3,0.5,Rx0Tx0,0.478511,0.133159,
D,0.6,3,0.5,Rx0Tx1,0.646684,0.138381,
D,0.6,3,0.5,Rx1Tx0,0.312898,0.154047,
D,0.6,3,0.5,Rx1Tx1,0.478511,0.159269,
D,0.6,3,0.5,Rx2Tx0,0.151227,0.114883,
D,0.6,3,0.5,Rx2Tx1,0.395326,0.130548,
D,0.6,3,0.5,Rx3Tx0,0.231423,0.122715,
D,0.6,3,0.5,Rx3Tx1,0.231423,0.117493,
D,0.6,3,0.5,Rx4Tx0,0.312898,0.120104,
D,0.6,3,0.5,Rx4Tx1,0.478511,0.130548,
D,0.6,3,0.6,Rx0Tx0,0.180255,0.095679,
D,0.6,3,0.6,Rx0Tx1,0.180255,0.104938,
D,0.6,3,0.6,Rx1Tx0,0.180255,0.0864198,
D,0.6,3,0.6,Rx1Tx1,0.180255,0.095679,
D,0.6,3,0.6,Rx2Tx0,0.180255,0.0895062,
D,0.6,3,0.6,Rx2Tx1,0.180255,0.095679,
D,0.6,3,0.6,Rx3Tx0,0.0870412,0.0709877,
D,0.6,3,0.6,Rx3Tx1,0.180255,0.0833333,
D,0.6,3,0.6,Rx4Tx0,0.180255,0.0740741,
D,0.6,3,0.6,Rx4Tx1,0.180255,0.0833333,
D,0.6,3,0.7,Rx0Tx0,0.212473,0.0722022,
D,0.6,3,0.7,Rx0Tx1,0.212473,0.0902527,
D,0.6,3,0.7,Rx1Tx0,0.439386,0.0649819,
D,0.6,3,0.7,Rx1Tx1,0.439386,0.0902527,
D,0.6,3,0.7,Rx2Tx0,0.439386,0.0685921,
D,0.6,3,0.7,Rx2Tx1,0.325044,0.0794224,
D,0.6,3,0.7,Rx3Tx0,0.325044,0.0649819,
D,0.6,3,0.7,Rx3Tx1,0.212473,0.0794224,
D,0.6,3,0.7,Rx4Tx0,0.212473,0.0577617,
D,0.6,3,0.7,Rx4Tx1,0.212473,0.0758123,
D,0.6,3,0.8,Rx0Tx0,0.636591,0.0699588,
D,0.6,3,0.8,Rx0Tx1,0.243756,0.0576132,
D,0.6,3,0.8,Rx1Tx0,0.503974,0.0740741,
D,0.6,3,0.8,Rx1Tx1,0.372856,0.0781893,
D,0.6,3,0.8,Rx2Tx0,0.243756,0.0493827,
D,0.6,3,0.8,Rx2Tx1,0.117763,0.0493827,
D,0.6,3,0.8,Rx3Tx0,0.372856,0.0534979,
D,0.6,3,0.8,Rx3Tx1,0.243756,0.0576132,
D,0.6,3,0.8,Rx4Tx0,0.770404,0.0740741,
D,0.6,3,0.8,Rx4Tx1,0.372856,0.0576132,
D,0.6,3,0.9,Rx0Tx0,0.131986,0.0458716,
D,0.6,3,0.9,Rx0Tx1,1.4427e-11,0.0275229,
D,0.6,3,0.9,Rx1Tx0,0.131986,0.059633,
D,0.6,3,0.9,Rx1Tx1,1.4427e-11,0.0412844,
D,0.6,3,0.9,Rx2Tx0,0.273147,0.0504587,
D,0.6,3,0.9,Rx2Tx1,0.131986,0.0366972,
D,0.6,3,0.9,Rx3Tx0,0.131986,0.0412844,
D,0.6,3,0.9,Rx3Tx1,0.273147,0.0412844,
D,0.6,3,0.9,Rx4Tx0,0.131986,0.0550459,
D,0.6,3,0.9,Rx4Tx1,1.4427e-11,0.0366972,
D,0.6,3,1,Rx0Tx0,0.147584,0.0459184,
D,0.6,3,1,Rx0Tx1,0.147584,0.0408163,
D,0.6,3,1,Rx1Tx0,0.147584,0.0510204,
D,0.6,3,1,Rx1Tx1,0.147584,0.0459184,
D,0.6,3,1,Rx2Tx0,0.147584,0.0408163,
D,0.6,3,1,Rx2Tx1,0.305372,0.0459184,
D,0.6,3,1,Rx3Tx0,0.147584,0.0408163,
D,0.6,3,1,Rx3Tx1,0.147584,0.0357143,
D,0.6,3,1,Rx4Tx0,0.147584,0.0561224,
D,0.6,3,1,Rx4Tx1,0.305372,0.0561224,
D,0.6,4,0.1,Rx0Tx0,0.317825,0.212014,
D,0.6,4,0.1,Rx0Tx1,0.317825,0.20318,
D,0.6,4,0.1,Rx1Tx0,0.336355,0.210247,
D,0.6,4,0.1,Rx1Tx1,0.299343,0.204358,
D,0.6,4,0.1,Rx2Tx0,0.373547,0.210247,
D,0.6,4,0.1,Rx2Tx1,0.336355,0.20318,
D,0.6,4,0.1,Rx3Tx0,0.317825,0.209069,
D,0.6,4,0.1,Rx3Tx1,0.4109,0.204358,
D,0.6,4,0.1,Rx4Tx0,0.225946,0.206714,
D,0.6,4,0.1,Rx4Tx1,0.317825,0.202591,
D,0.6,4,0.2,Rx0Tx0,1.31791,0.451683,
D,0.6,4,0.2,Rx0Tx1,1.39049,0.470141,
D,0.6,4,0.2,Rx1Tx0,1.28169,0.45494,
D,0.6,4,0.2,Rx1Tx1,1.42684,0.464712,
D,0.6,4,0.2,Rx2Tx0,1.13721,0.460369,
D,0.6,4,0.2,Rx2Tx1,1.2455,0.473398,
D,0.6,4,0.2,Rx3Tx0,1.10121,0.474484,
D,0.6,4,0.2,Rx3Tx1,1.31791,0.48317,
D,0.6,4,0.2,Rx4Tx0,1.35418,0.478827,
D,0.6,4,0.2,Rx4Tx1,1.53611,0.487514,
D,0.6,4,0.3,Rx0Tx0,0.85105,0.341853,
D,0.6,4,0.3,Rx0Tx1,1.11443,0.332268,
D,0.6,4,0.3,Rx1Tx0,0.798752,0.327476,
D,0.6,4,0.3,Rx1Tx1,0.956044,0.314696,
D,0.6,4,0.3,Rx2Tx0,1.00873,0.330671,
D,0.6,4,0.3,Rx2Tx1,1.11443,0.319489,
D,0.6,4,0.3,Rx3Tx0,1.22056,0.332268,
D,0.6,4,0.3,Rx3Tx1,1.32706,0.319489,
D,0.6,4,0.3,Rx4Tx0,1.06152,0.330671,
D,0.6,4,0.3,Rx4Tx1,1.16744,0.324281,
D,0.6,4,0.4,Rx0Tx0,0.581383,0.199161,
D,0.6,4,0.4,Rx0Tx1,0.314102,0.186583,
D,0.6,4,0.4,Rx1Tx0,0.717255,0.215933,
D,0.6,4,0.4,Rx1Tx1,0.314102,0.197065,
D,0.6,4,0.4,Rx2Tx0,0.649168,0.201258,
D,0.6,4,0.4,Rx2Tx1,0.446866,0.188679,
D,0.6,4,0.4,Rx3Tx0,0.992146,0.203354,
D,0.6,4,0.4,Rx3Tx1,0.649168,0.180294,
D,0.6,4,0.4,Rx4Tx0,0.717255,0.194969,
D,0.6,4,0.4,Rx4Tx1,0.581383,0.192872,
D,0.6,4,0.5,Rx0Tx0,0.311195,0.142857,
D,0.6,4,0.5,Rx0Tx1,0.230162,0.135065,
D,0.6,4,0.5,Rx1Tx0,0.393174,0.116883,
D,0.6,4,0.5,Rx1Tx1,0.475908,0.119481,
D,0.6,4,0.5,Rx2Tx0,0.230162,0.137662,
D,0.6,4,0.5,Rx2Tx1,0.150403,0.132468,
D,0.6,4,0.5,Rx3Tx0,0.475908,0.132468,
D,0.6,4,0.5,Rx3Tx1,0.311195,0.127273,
D,0.6,4,0.5,Rx4Tx0,0.150403,0.119481,
D,0.6,4,0.5,Rx4Tx1,0.393174,0.12987,
D,0.6,4,0.6,Rx0Tx0,0.375283,0.0993789,
D,0.6,4,0.6,Rx0Tx1,0.474103,0.108696,
D,0.6,4,0.6,Rx1Tx0,0.277596,0.0900621,
D,0.6,4,0.6,Rx1Tx1,0.474103,0.108696,
D,0.6,4,0.6,Rx2Tx0,0.375283,0.10559,
D,0.6,4,0.6,Rx2Tx1,0.474103,0.114907,
D,0.6,4,0.6,Rx3Tx0,0.375283,0.0993789,
D,0.6,4,0.6,Rx3Tx1,0.573825,0.111801,
D,0.6,4,0.6,Rx4Tx0,0.375283,0.0931677,
D,0.6,4,0.6,Rx4Tx1,0.474103,0.102484,
D,0.6,4,0.7,Rx0Tx0,0.211671,0.0827338,
D,0.6,4,0.7,Rx0Tx1,0.323819,0.0791367,
D,0.6,4,0.7,Rx1Tx0,0.102238,0.0755396,
D,0.6,4,0.7,Rx1Tx1,0.323819,0.0755396,
D,0.6,4,0.7,Rx2Tx0,0.102238,0.0755396,
D,0.6,4,0.7,Rx2Tx1,0.43773,0.0863309,
D,0.6,4,0.7,Rx3Tx0,0.323819,0.0971223,
D,0.6,4,0.7,Rx3Tx1,0.211671,0.0899281,
D,0.6,4,0.7,Rx4Tx0,0.102238,0.0791367,
D,0.6,4,0.7,Rx4Tx1,0.102238,0.0647482,
D,0.6,4,0.8,Rx0Tx0,0.117256,0.0778689,
D,0.6,4,0.8,Rx0Tx1,0.117256,0.0696721,
D,0.6,4,0.8,Rx1Tx0,1.4427e-11,0.0491803,
D,0.6,4,0.8,Rx1Tx1,0.371255,0.0614754,
D,0.6,4,0.8,Rx2Tx0,1.4427e-11,0.0655738,
D,0.6,4,0.8,Rx2Tx1,0.242709,0.0737705,
D,0.6,4,0.8,Rx3Tx0,0.117256,0.0655738,
D,0.6,4,0.8,Rx3Tx1,0.371255,0.0696721,
D,0.6,4,0.8,Rx4Tx0,0.117256,0.0491803,
D,0.6,4,0.8,Rx4Tx1,0.371255,0.057377,
D,0.6,4,0.9,Rx0Tx0,0.567367,0.0414747,
D,0.6,4,0.9,Rx0Tx1,0.132625,0.0276498,
D,0.6,4,0.9,Rx1Tx0,0.419787,0.0460829,
D,0.6,4,0.9,Rx1Tx1,0.132625,0.0414747,
D,0.6,4,0.9,Rx2Tx0,0.419787,0.0322581,
D,0.6,4,0.9,Rx2Tx1,0.274467,0.0368664,
D,0.6,4,0.9,Rx3Tx0,0.274467,0.0368664,
D,0.6,4,0.9,Rx3Tx1,1.4427e-11,0.0322581,
D,0.6,4,0.9,Rx4Tx0,0.419787,0.0414747,
D,0.6,4,0.9,Rx4Tx1,0.132625,0.0368664,
D,0.6,4,1,Rx0Tx0,0.305372,0.0510204,
D,0.6,4,1,Rx0Tx1,0.147584,0.0306122,
D,0.6,4,1,Rx1Tx0,0.147584,0.0306122,
D,0.6,4,1,Rx1Tx1,0.147584,0.0255102,
D,0.6,4,1,Rx2Tx0,0.147584,0.0459184,
D,0.6,4,1,Rx2Tx1,0.147584,0.0357143,
D,0.6,4,1,Rx3Tx0,0.305372,0.0408163,
D,0.6,4,1,Rx3Tx1,0.147584,0.0255102,
D,0.6,4,1,Rx4Tx0,0.147584,0.0561224,
D,0.6,4,1,Rx4Tx1,0.147584,0.0459184,
D,0.6,5,0.1,Rx0Tx0,0.412171,0.214412,
D,0.6,5,0.1,Rx0Tx1,0.449789,0.219728,
D,0.6,5,0.1,Rx1Tx0,0.374703,0.215003,
D,0.6,5,0.1,Rx1Tx1,0.318809,0.216775,
D,0.6,5,0.1,Rx2Tx0,0.300269,0.209096,
D,0.6,5,0.1,Rx2Tx1,0.449789,0.220319,
D,0.6,5,0.1,Rx3Tx0,0.393418,0.215003,
D,0.6,5,0.1,Rx3Tx1,0.412171,0.220319,
D,0.6,5,0.1,Rx4Tx0,0.263344,0.211459,
D,0.6,5,0.1,Rx4Tx1,0.300269,0.215003,
D,0.6,5,0.2,Rx0Tx0,1.10749,0.467249,
D,0.6,5,0.2,Rx0Tx1,1.32543,0.446507,
D,0.6,5,0.2,Rx1Tx0,1.07133,0.447598,
D,0.6,5,0.2,Rx1Tx1,1.83944,0.465066,
D,0.6,5,0.2,Rx2Tx0,1.21626,0.466157,
D,0.6,5,0.2,Rx2Tx1,1.43498,0.460699,
D,0.6,5,0.2,Rx3Tx0,1.47157,0.492358,
D,0.6,5,0.2,Rx3Tx1,1.36191,0.465066,
D,0.6,5,0.2,Rx4Tx0,1.1437,0.467249,
D,0.6,5,0.2,Rx4Tx1,1.32543,0.458515,
D,0.6,5,0.3,Rx0Tx0,1.37586,0.342357,
D,0.6,5,0.3,Rx0Tx1,1.21649,0.345541,
D,0.6,5,0.3,Rx1Tx0,1.05799,0.345541,
D,0.6,5,0.3,Rx1Tx1,0.796091,0.343949,
D,0.6,5,0.3,Rx2Tx0,1.42916,0.343949,
D,0.6,5,0.3,Rx2Tx1,0.95286,0.332803,
D,0.6,5,0.3,Rx3Tx0,1.05799,0.340764,
D,0.6,5,0.3,Rx3Tx1,0.900473,0.340764,
D,0.6,5,0.3,Rx4Tx0,1.32265,0.353503,
D,0.6,5,0.3,Rx4Tx1,0.900473,0.348726,
D,0.6,5,0.4,Rx0Tx0,0.715685,0.192469,
D,0.6,5,0.4,Rx0Tx1,0.647746,0.196653,
D,0.6,5,0.4,Rx1Tx0,0.445887,0.192469,
D,0.6,5,0.4,Rx1Tx1,0.379397,0.192469,
D,0.6,5,0.4,Rx2Tx0,0.647746,0.200837,
D,0.6,5,0.4,Rx2Tx1,0.647746,0.207113,
D,0.6,5,0.4,Rx3Tx0,0.512809,0.209205,
D,0.6,5,0.4,Rx3Tx1,0.852364,0.236402,
D,0.6,5,0.4,Rx4Tx0,0.58011,0.192469,
D,0.6,5,0.4,Rx4Tx1,0.58011,0.196653,
D,0.6,5,0.5,Rx0Tx0,0.230162,0.148052,
D,0.6,5,0.5,Rx0Tx1,0.475908,0.150649,
D,0.6,5,0.5,Rx1Tx0,0.643169,0.163636,
D,0.6,5,0.5,Rx1Tx1,0.393174,0.148052,
D,0.6,5,0.5,Rx2Tx0,0.393174,0.137662,
D,0.6,5,0.5,Rx2Tx1,0.393174,0.12987,
D,0.6,5,0.5,Rx3Tx0,0.311195,0.174026,
D,0.6,5,0.5,Rx3Tx1,0.475908,0.171429,
D,0.6,5,0.5,Rx4Tx0,0.475908,0.166234,
D,0.6,5,0.5,Rx4Tx1,0.55927,0.161039,
D,0.6,5,0.6,Rx0Tx0,0.0876096,0.0900621,
D,0.6,5,0.6,Rx0Tx1,0.375283,0.0869565,
D,0.6,5,0.6,Rx1Tx0,1.4427e-11,0.0838509,
D,0.6,5,0.6,Rx1Tx1,0.573825,0.102484,
D,0.6,5,0.6,Rx2Tx0,0.277596,0.0962733,
D,0.6,5,0.6,Rx2Tx1,0.375283,0.0838509,
D,0.6,5,0.6,Rx3Tx0,0.18143,0.0962733,
D,0.6,5,0.6,Rx3Tx1,0.277596,0.0838509,
D,0.6,5,0.6,Rx4Tx0,0.0876096,0.0962733,
D,0.6,5,0.6,Rx4Tx1,0.375283,0.0931677,
D,0.6,5,0.7,Rx0Tx0,0.669221,0.0755396,
D,0.6,5,0.7,Rx0Tx1,0.102238,0.0611511,
D,0.6,5,0.7,Rx1Tx0,0.43773,0.0719424,
D,0.6,5,0.7,Rx1Tx1,0.323819,0.0719424,
D,0.6,5,0.7,Rx2Tx0,0.323819,0.0827338,
D,0.6,5,0.7,Rx2Tx1,0.102238,0.0791367,
D,0.6,5,0.7,Rx3Tx0,0.43773,0.0863309,
D,0.6,5,0.7,Rx3Tx1,1.4427e-11,0.0683453,
D,0.6,5,0.7,Rx4Tx0,0.102238,0.0539568,
D,0.6,5,0.7,Rx4Tx1,0.211671,0.0683453,
D,0.6,5,0.8,Rx0Tx0,0.242709,0.0368852,
D,0.6,5,0.8,Rx0Tx1,0.242709,0.0532787,
D,0.6,5,0.8,Rx1Tx0,0.371255,0.0655738,
D,0.6,5,0.8,Rx1Tx1,1.4427e-11,0.057377,
D,0.6,5,0.8,Rx2Tx0,0.242709,0.0409836,
D,0.6,5,0.8,Rx2Tx1,0.117256,0.0409836,
D,0.6,5,0.8,Rx3Tx0,0.242709,0.0532787,
D,0.6,5,0.8,Rx3Tx1,0.117256,0.0532787,
D,0.6,5,0.8,Rx4Tx0,0.117256,0.0409836,
D,0.6,5,0.8,Rx4Tx1,0.242709,0.0655738,
D,0.6,5,0.9,Rx0Tx0,0.419787,0.0276498,
D,0.6,5,0.9,Rx0Tx1,0.274467,0.0322581,
D,0.6,5,0.9,Rx1Tx0,0.567367,0.0645161,
D,0.6,5,0.9,Rx1Tx1,0.132625,0.0506912,
D,0.6,5,0.9,Rx2Tx0,0.274467,0.0414747,
D,0.6,5,0.9,Rx2Tx1,0.132625,0.0460829,
D,0.6,5,0.9,Rx3Tx0,0.274467,0.0414747,
D,0.6,5,0.9,Rx3Tx1,0.274467,0.0506912,
D,0.6,5,0.9,Rx4Tx0,0.419787,0.0368664,
D,0.6,5,0.9,Rx4Tx1,0.132625,0.0322581,
D,0.6,5,1,Rx0Tx0,0.148379,0.025641,
D,0.6,5,1,Rx0Tx1,0.307014,0.0564103,
D,0.6,5,1,Rx1Tx0,0.469521,0.0307692,
D,0.6,5,1,Rx1Tx1,0.307014,0.0410256,
D,0.6,5,1,Rx2Tx0,0.307014,0.0307692,
D,0.6,5,1,Rx2Tx1,0.469521,0.0615385,
D,0.6,5,1,Rx3Tx0,0.634541,0.0564103,
D,0.6,5,1,Rx3Tx1,0.307014,0.0615385,
D,0.6,5,1,Rx4Tx0,0.307014,0.0358974,
D,0.6,5,1,Rx4Tx1,0.148379,0.0410256,
D,0.6,6,0.1,Rx0Tx0,0.352104,0.205143,
D,0.6,6,0.1,Rx0Tx1,0.315295,0.206312,
D,0.6,6,0.1,Rx1Tx0,0.315295,0.206897,
D,0.6,6,0.1,Rx1Tx1,0.206094,0.204559,
D,0.6,6,0.1,Rx2Tx0,0.315295,0.20339,
D,0.6,6,0.1,Rx2Tx1,0.278673,0.206312,
D,0.6,6,0.1,Rx3Tx0,0.224146,0.202221,
D,0.6,6,0.1,Rx3Tx1,0.333677,0.208065,
D,0.6,6,0.1,Rx4Tx0,0.370573,0.209819,
D,0.6,6,0.1,Rx4Tx1,0.296959,0.209234,
D,0.6,6,0.2,Rx0Tx0,1.43826,0.47046,
D,0.6,6,0.2,Rx0Tx1,1.14632,0.450766,
D,0.6,6,0.2,Rx1Tx0,1.11003,0.463895,
D,0.6,6,0.2,Rx1Tx1,1.00146,0.452954,
D,0.6,6,0.2,Rx2Tx0,1.14632,0.464989,
D,0.6,6,0.2,Rx2Tx1,1.25547,0.466083,
D,0.6,6,0.2,Rx3Tx0,1.32847,0.474836,
D,0.6,6,0.2,Rx3Tx1,1.11003,0.461707,
D,0.6,6,0.2,Rx4Tx0,1.18266,0.489059,
D,0.6,6,0.2,Rx4Tx1,1.21904,0.485777,
D,0.6,6,0.3,Rx0Tx0,1.05799,0.345541,
D,0.6,6,0.3,Rx0Tx1,0.95286,0.345541,
D,0.6,6,0.3,Rx1Tx0,0.848215,0.359873,
D,0.6,6,0.3,Rx1Tx1,0.848215,0.36465,
D,0.6,6,0.3,Rx2Tx0,0.95286,0.343949,
D,0.6,6,0.3,Rx2Tx1,0.796091,0.342357,
D,0.6,6,0.3,Rx3Tx0,0.900473,0.343949,
D,0.6,6,0.3,Rx3Tx1,0.589138,0.332803,
D,0.6,6,0.3,Rx4Tx0,0.95286,0.340764,
D,0.6,6,0.3,Rx4Tx1,0.848215,0.343949,
D,0.6,6,0.4,Rx0Tx0,0.850503,0.187891,
D,0.6,6,0.4,Rx0Tx1,0.646331,0.175365,
D,0.6,6,0.4,Rx1Tx0,0.312727,0.187891,
D,0.6,6,0.4,Rx1Tx1,0.444912,0.185804,
D,0.6,6,0.4,Rx2Tx0,0.444912,0.179541,
D,0.6,6,0.4,Rx2Tx1,0.444912,0.17119,
D,0.6,6,0.4,Rx3Tx0,0.444912,0.179541,
D,0.6,6,0.4,Rx3Tx1,0.714122,0.187891,
D,0.6,6,0.4,Rx4Tx0,0.247493,0.181628,
D,0.6,6,0.4,Rx4Tx1,0.183021,0.167015,
D,0.6,6,0.5,Rx0Tx0,0.475908,0.124675,
D,0.6,6,0.5,Rx0Tx1,0.311195,0.122078,
D,0.6,6,0.5,Rx1Tx0,0.393174,0.127273,
D,0.6,6,0.5,Rx1Tx1,0.393174,0.127273,
D,0.6,6,0.5,Rx2Tx0,0.393174,0.135065,
D,0.6,6,0.5,Rx2Tx1,0.150403,0.127273,
D,0.6,6,0.5,Rx3Tx0,0.230162,0.122078,
D,0.6,6,0.5,Rx3Tx1,0.393174,0.14026,
D,0.6,6,0.5,Rx4Tx0,0.150403,0.127273,
D,0.6,6,0.5,Rx4Tx1,0.150403,0.132468,
D,0.6,6,0.6,Rx0Tx0,0.676495,0.11838,
D,0.6,6,0.6,Rx0Tx1,0.376508,0.105919,
D,0.6,6,0.6,Rx1Tx0,0.575696,0.0934579,
D,0.6,6,0.6,Rx1Tx1,0.47565,0.0934579,
D,0.6,6,0.6,Rx2Tx0,0.376508,0.109034,
D,0.6,6,0.6,Rx2Tx1,0.0878965,0.102804,
D,0.6,6,0.6,Rx3Tx0,0.278502,0.102804,
D,0.6,6,0.6,Rx3Tx1,0.182024,0.105919,
D,0.6,6,0.6,Rx4Tx0,0.575696,0.0965732,
D,0.6,6,0.6,Rx4Tx1,0.376508,0.0903427,
D,0.6,6,0.7,Rx0Tx0,0.439386,0.0866426,
